date,adjClose,change,changeOverTime,changePercent,close,high,label,low,open,unadjustedVolume,volume,vwap
2018-05-18,26.25,-0.08,-0.0027400000000000002,-0.274,29.07,29.2,"May 18, 18",29.0,29.15,5100.0,5100.0,29.09
2018-05-17,26.39,0.0,0.0,0.0,29.22,29.22,"May 17, 18",29.22,29.22,200.0,200.0,29.22
2018-05-16,25.96,0.0,0.0,0.0,28.74,28.74,"May 16, 18",28.74,28.74,200.0,200.0,28.74
2018-05-15,26.05,0.13,0.00453,0.453,28.85,28.85,"May 15, 18",28.72,28.72,700.0,700.0,28.80667
2018-05-14,25.95,0.31,0.0109,1.09,28.74,28.8,"May 14, 18",28.43,28.43,6800.0,6800.0,28.65667
2018-05-11,25.71,0.06,0.0021100000000000003,0.211,28.47,28.6,"May 11, 18",28.41,28.41,2200.0,2200.0,28.49333
2018-05-10,25.49,-0.08,-0.00283,-0.28300000000000003,28.22,28.3,"May 10, 18",28.22,28.3,2100.0,2100.0,28.24667
2018-05-09,25.54,0.04,0.00142,0.14200000000000002,28.28,28.3,"May 09, 18",28.24,28.24,600.0,600.0,28.27333
2018-05-08,24.75,0.0,0.0,0.0,27.4,27.4,"May 08, 18",27.4,27.4,1600.0,1600.0,27.4
2018-05-07,24.56,0.0,0.0,0.0,27.19,27.19,"May 07, 18",27.19,27.19,0.0,0.0,0.0
2018-05-04,24.56,0.0,0.0,0.0,27.19,27.19,"May 04, 18",27.19,27.19,0.0,0.0,0.0
2018-05-03,24.56,0.0,0.0,0.0,27.19,27.19,"May 03, 18",27.19,27.19,0.0,0.0,0.0
2018-05-02,24.56,0.0,0.0,0.0,27.19,27.19,"May 02, 18",27.19,27.19,800.0,800.0,27.19
2018-05-01,24.95,0.0,0.0,0.0,27.63,27.63,"May 01, 18",27.63,27.63,0.0,0.0,0.0
2018-04-30,24.95,0.0,0.0,0.0,27.63,27.63,"April 30, 18",27.63,27.63,0.0,0.0,0.0
2018-04-27,24.95,0.12,0.00436,0.436,27.63,27.63,"April 27, 18",27.51,27.51,2100.0,2100.0,27.59
2018-04-26,24.91,-0.03,-0.00109,-0.109,27.58,27.63,"April 26, 18",27.58,27.61,1300.0,1300.0,27.59667
2018-04-25,24.25,0.0,0.0,0.0,26.85,26.85,"April 25, 18",26.85,26.85,0.0,0.0,0.0
2018-04-24,24.25,0.0,0.0,0.0,26.85,26.85,"April 24, 18",26.85,26.85,0.0,0.0,0.0
2018-04-23,24.25,0.0,0.0,0.0,26.85,26.85,"April 23, 18",26.85,26.85,0.0,0.0,0.0
2018-04-20,24.25,0.0,0.0,0.0,26.85,26.85,"April 20, 18",26.85,26.85,0.0,0.0,0.0
2018-04-19,24.25,0.0,0.0,0.0,26.85,26.85,"April 19, 18",26.85,26.85,0.0,0.0,0.0
2018-04-18,24.25,0.0,0.0,0.0,26.85,26.85,"April 18, 18",26.85,26.85,0.0,0.0,0.0
2018-04-17,24.25,-0.04,-0.0014900000000000002,-0.149,26.85,26.89,"April 17, 18",26.85,26.89,2000.0,2000.0,26.86333
2018-04-16,24.11,0.0,0.0,0.0,26.69,26.69,"April 16, 18",26.69,26.69,0.0,0.0,0.0
2018-04-13,24.11,0.0,0.0,0.0,26.69,26.69,"April 13, 18",26.69,26.69,0.0,0.0,0.0
2018-04-12,24.11,-0.04,-0.0015,-0.15,26.69,26.73,"April 12, 18",26.69,26.73,1200.0,1200.0,26.70333
2018-04-11,23.25,0.0,0.0,0.0,25.75,25.75,"April 11, 18",25.75,25.75,0.0,0.0,0.0
2018-04-10,23.25,0.0,0.0,0.0,25.75,25.75,"April 10, 18",25.75,25.75,0.0,0.0,0.0
2018-04-09,23.25,0.0,0.0,0.0,25.75,25.75,"April 09, 18",25.75,25.75,0.0,0.0,0.0
2018-04-06,23.25,0.0,0.0,0.0,25.75,25.75,"April 06, 18",25.75,25.75,0.0,0.0,0.0
2018-04-05,23.25,0.0,0.0,0.0,25.75,25.75,"April 05, 18",25.75,25.75,0.0,0.0,0.0
2018-04-04,23.25,0.0,0.0,0.0,25.75,25.75,"April 04, 18",25.75,25.75,0.0,0.0,0.0
2018-04-03,23.25,0.0,0.0,0.0,25.75,25.75,"April 03, 18",25.75,25.75,0.0,0.0,0.0
2018-04-02,23.25,0.0,0.0,0.0,25.75,25.75,"April 02, 18",25.75,25.75,1100.0,1100.0,25.75
2018-03-29,23.77,0.0,0.0,0.0,26.32,26.32,"March 29, 18",26.32,26.32,0.0,0.0,0.0
2018-03-28,23.77,0.0,0.0,0.0,26.32,26.32,"March 28, 18",26.32,26.32,0.0,0.0,0.0
2018-03-27,23.77,0.0,0.0,0.0,26.32,26.32,"March 27, 18",26.32,26.32,0.0,0.0,0.0
2018-03-26,23.77,0.0,0.0,0.0,26.32,26.32,"March 26, 18",26.32,26.32,400.0,400.0,26.32
2018-03-23,23.57,0.0,0.0,0.0,26.1,26.1,"March 23, 18",26.1,26.1,100.0,100.0,26.1
2018-03-22,22.9,0.0,0.0,0.0,25.36,25.36,"March 22, 18",25.36,25.36,0.0,0.0,0.0
2018-03-21,22.9,0.0,0.0,0.0,25.36,25.36,"March 21, 18",25.36,25.36,0.0,0.0,0.0
2018-03-20,22.9,0.0,0.0,0.0,25.36,25.36,"March 20, 18",25.36,25.36,0.0,0.0,0.0
2018-03-19,22.9,0.0,0.0,0.0,25.36,25.36,"March 19, 18",25.36,25.36,0.0,0.0,0.0
2018-03-16,22.9,0.0,0.0,0.0,25.36,25.36,"March 16, 18",25.36,25.36,0.0,0.0,0.0
2018-03-15,22.9,0.0,0.0,0.0,25.36,25.36,"March 15, 18",25.36,25.36,0.0,0.0,0.0
2018-03-14,22.9,0.0,0.0,0.0,25.36,25.36,"March 14, 18",25.36,25.36,0.0,0.0,0.0
2018-03-13,22.9,0.0,0.0,0.0,25.36,25.36,"March 13, 18",25.36,25.36,0.0,0.0,0.0
2018-03-12,22.9,0.0,0.0,0.0,25.36,25.36,"March 12, 18",25.36,25.36,0.0,0.0,0.0
2018-03-09,22.9,0.0,0.0,0.0,25.36,25.36,"March 09, 18",25.36,25.36,100.0,100.0,25.36
2018-03-08,22.91,0.0,0.0,0.0,25.37,25.37,"March 08, 18",25.37,25.37,0.0,0.0,0.0
2018-03-07,22.91,0.0,0.0,0.0,25.37,25.37,"March 07, 18",25.37,25.37,0.0,0.0,0.0
2018-03-06,22.91,0.0,0.0,0.0,25.37,25.37,"March 06, 18",25.37,25.37,0.0,0.0,0.0
2018-03-05,22.91,0.0,0.0,0.0,25.37,25.37,"March 05, 18",25.37,25.37,100.0,100.0,25.37
2018-03-02,23.12,0.0,0.0,0.0,25.6,25.6,"March 02, 18",25.6,25.6,0.0,0.0,0.0
2018-03-01,23.12,0.0,0.0,0.0,25.6,25.6,"March 01, 18",25.6,25.6,0.0,0.0,0.0
2018-02-28,23.12,0.0,0.0,0.0,25.6,25.6,"February 28, 18",25.6,25.6,0.0,0.0,0.0
2018-02-27,23.12,0.0,0.0,0.0,25.6,25.6,"February 27, 18",25.6,25.6,100.0,100.0,25.6
2018-02-26,22.47,0.0,0.0,0.0,24.88,24.88,"February 26, 18",24.88,24.88,0.0,0.0,0.0
2018-02-23,22.47,0.0,0.0,0.0,24.88,24.88,"February 23, 18",24.88,24.88,0.0,0.0,0.0
2018-02-22,22.47,0.0,0.0,0.0,24.88,24.88,"February 22, 18",24.88,24.88,0.0,0.0,0.0
2018-02-21,22.47,0.0,0.0,0.0,24.88,24.88,"February 21, 18",24.88,24.88,0.0,0.0,0.0
2018-02-20,22.47,0.0,0.0,0.0,24.88,24.88,"February 20, 18",24.88,24.88,0.0,0.0,0.0
2018-02-16,22.47,0.0,0.0,0.0,24.88,24.88,"February 16, 18",24.88,24.88,6900.0,6900.0,24.88
2018-02-15,21.78,0.0,0.0,0.0,24.12,24.12,"February 15, 18",24.12,24.12,0.0,0.0,0.0
2018-02-14,21.78,0.0,0.0,0.0,24.12,24.12,"February 14, 18",24.12,24.12,800.0,800.0,24.12
2018-02-13,22.02,0.0,0.0,0.0,24.38,24.38,"February 13, 18",24.38,24.38,0.0,0.0,0.0
2018-02-12,22.02,0.0,0.0,0.0,24.38,24.38,"February 12, 18",24.38,24.38,0.0,0.0,0.0
2018-02-09,22.02,0.0,0.0,0.0,24.38,24.38,"February 09, 18",24.38,24.38,3900.0,3900.0,24.38
2018-02-08,23.13,0.0,0.0,0.0,25.61,25.61,"February 08, 18",25.61,25.61,0.0,0.0,0.0
2018-02-07,23.13,0.0,0.0,0.0,25.61,25.61,"February 07, 18",25.61,25.61,100.0,100.0,25.61
2018-02-06,23.26,0.0,0.0,0.0,25.76,25.76,"February 06, 18",25.76,25.76,0.0,0.0,0.0
2018-02-05,23.26,0.0,0.0,0.0,25.76,25.76,"February 05, 18",25.76,25.76,200.0,200.0,25.76
2018-02-02,23.84,0.0,0.0,0.0,26.4,26.4,"February 02, 18",26.4,26.4,0.0,0.0,0.0
2018-02-01,23.84,0.0,0.0,0.0,26.4,26.4,"February 01, 18",26.4,26.4,100.0,100.0,26.4
2018-01-31,23.92,0.0,0.0,0.0,26.49,26.49,"January 31, 18",26.49,26.49,0.0,0.0,0.0
2018-01-30,23.92,0.0,0.0,0.0,26.49,26.49,"January 30, 18",26.49,26.49,100.0,100.0,26.49
2018-01-29,24.06,0.0,0.0,0.0,26.64,26.64,"January 29, 18",26.64,26.64,200.0,200.0,26.64
2018-01-26,24.19,0.0,0.0,0.0,26.79,26.79,"January 26, 18",26.79,26.79,100.0,100.0,26.79
2018-01-25,23.03,0.0,0.0,0.0,25.5,25.5,"January 25, 18",25.5,25.5,0.0,0.0,0.0
2018-01-24,23.03,0.0,0.0,0.0,25.5,25.5,"January 24, 18",25.5,25.5,0.0,0.0,0.0
2018-01-23,23.03,0.0,0.0,0.0,25.5,25.5,"January 23, 18",25.5,25.5,0.0,0.0,0.0
2018-01-22,23.03,0.0,0.0,0.0,25.5,25.5,"January 22, 18",25.5,25.5,0.0,0.0,0.0
2018-01-19,23.03,0.0,0.0,0.0,25.5,25.5,"January 19, 18",25.5,25.5,0.0,0.0,0.0
2018-01-18,23.03,0.0,0.0,0.0,25.5,25.5,"January 18, 18",25.5,25.5,0.0,0.0,0.0
2018-01-17,23.03,0.0,0.0,0.0,25.5,25.5,"January 17, 18",25.5,25.5,0.0,0.0,0.0
2018-01-16,23.03,0.0,0.0,0.0,25.5,25.5,"January 16, 18",25.5,25.5,0.0,0.0,0.0
2018-01-12,23.03,0.0,0.0,0.0,25.5,25.5,"January 12, 18",25.5,25.5,0.0,0.0,0.0
2018-01-11,23.03,0.0,0.0,0.0,25.5,25.5,"January 11, 18",25.5,25.5,0.0,0.0,0.0
2018-01-10,23.03,0.0,0.0,0.0,25.5,25.5,"January 10, 18",25.5,25.5,0.0,0.0,0.0
2018-01-09,23.03,0.0,0.0,0.0,25.5,25.5,"January 09, 18",25.5,25.5,0.0,0.0,0.0
2018-01-08,23.03,0.0,0.0,0.0,25.5,25.5,"January 08, 18",25.5,25.5,0.0,0.0,0.0
2018-01-05,23.03,0.0,0.0,0.0,25.5,25.5,"January 05, 18",25.5,25.5,0.0,0.0,0.0
2018-01-04,23.03,0.0,0.0,0.0,25.5,25.5,"January 04, 18",25.5,25.5,3900.0,3900.0,25.5
2018-01-03,22.92,0.0,0.0,0.0,25.38,25.38,"January 03, 18",25.38,25.38,0.0,0.0,0.0
2018-01-02,22.92,0.0,0.0,0.0,25.38,25.38,"January 02, 18",25.38,25.38,0.0,0.0,0.0
2017-12-29,22.92,0.01,0.00039,0.039,25.38,25.38,"December 29, 17",25.37,25.37,300.0,300.0,25.37667
2017-12-28,21.9,0.0,0.0,0.0,24.25,24.25,"December 28, 17",24.25,24.25,0.0,0.0,0.0
2017-12-27,21.9,0.0,0.0,0.0,24.25,24.25,"December 27, 17",24.25,24.25,0.0,0.0,0.0
2017-12-26,21.9,0.0,0.0,0.0,24.25,24.25,"December 26, 17",24.25,24.25,0.0,0.0,0.0
2017-12-22,21.9,0.0,0.0,0.0,24.25,24.25,"December 22, 17",24.25,24.25,500.0,500.0,24.25
2017-12-21,22.6,0.0,0.0,0.0,25.02,25.02,"December 21, 17",25.02,25.02,0.0,0.0,0.0
2017-12-20,22.6,0.0,0.0,0.0,25.02,25.02,"December 20, 17",25.02,25.02,100.0,100.0,25.02
2017-12-19,22.6,0.0,0.0,0.0,25.02,25.02,"December 19, 17",25.02,25.02,0.0,0.0,0.0
2017-12-18,22.6,0.0,0.0,0.0,25.02,25.02,"December 18, 17",25.02,25.02,100.0,100.0,25.02
2017-12-15,20.17,0.0,0.0,0.0,24.08,24.08,"December 15, 17",24.08,24.08,0.0,0.0,0.0
2017-12-14,20.17,0.0,0.0,0.0,24.08,24.08,"December 14, 17",24.08,24.08,0.0,0.0,0.0
2017-12-13,20.17,0.0,0.0,0.0,24.08,24.08,"December 13, 17",24.08,24.08,0.0,0.0,0.0
2017-12-12,20.17,0.0,0.0,0.0,24.08,24.08,"December 12, 17",24.08,24.08,0.0,0.0,0.0
2017-12-11,20.17,0.0,0.0,0.0,24.08,24.08,"December 11, 17",24.08,24.08,0.0,0.0,0.0
2017-12-08,20.17,0.0,0.0,0.0,24.08,24.08,"December 08, 17",24.08,24.08,0.0,0.0,0.0
2017-12-07,20.17,0.0,0.0,0.0,24.08,24.08,"December 07, 17",24.08,24.08,0.0,0.0,0.0
2017-12-06,20.17,0.0,0.0,0.0,24.08,24.08,"December 06, 17",24.08,24.08,0.0,0.0,0.0
2017-12-05,20.17,0.0,0.0,0.0,24.08,24.08,"December 05, 17",24.08,24.08,0.0,0.0,0.0
2017-12-04,20.17,0.0,0.0,0.0,24.08,24.08,"December 04, 17",24.08,24.08,0.0,0.0,0.0
2017-12-01,20.17,0.0,0.0,0.0,24.08,24.08,"December 01, 17",24.08,24.08,0.0,0.0,0.0
2017-11-30,20.17,0.0,0.0,0.0,24.08,24.08,"November 30, 17",24.08,24.08,0.0,0.0,0.0
2017-11-29,20.17,0.0,0.0,0.0,24.08,24.08,"November 29, 17",24.08,24.08,0.0,0.0,0.0
2017-11-28,20.17,0.0,0.0,0.0,24.08,24.08,"November 28, 17",24.08,24.08,0.0,0.0,0.0
2017-11-27,20.17,0.0,0.0,0.0,24.08,24.08,"November 27, 17",24.08,24.08,0.0,0.0,0.0
2017-11-24,20.17,0.0,0.0,0.0,24.08,24.08,"November 24, 17",24.08,24.08,0.0,0.0,0.0
2017-11-22,20.17,0.0,0.0,0.0,24.08,24.08,"November 22, 17",24.08,24.08,0.0,0.0,0.0
2017-11-21,20.17,0.0,0.0,0.0,24.08,24.08,"November 21, 17",24.08,24.08,0.0,0.0,0.0
2017-11-20,20.17,0.0,0.0,0.0,24.08,24.08,"November 20, 17",24.08,24.08,0.0,0.0,0.0
2017-11-17,20.17,0.0,0.0,0.0,24.08,24.08,"November 17, 17",24.08,24.08,0.0,0.0,0.0
2017-11-16,20.17,0.0,0.0,0.0,24.08,24.08,"November 16, 17",24.08,24.08,0.0,0.0,0.0
2017-11-15,20.17,0.0,0.0,0.0,24.08,24.08,"November 15, 17",24.08,24.08,0.0,0.0,0.0
2017-11-14,20.17,0.0,0.0,0.0,24.08,24.08,"November 14, 17",24.08,24.08,0.0,0.0,0.0
2017-11-13,20.17,0.0,0.0,0.0,24.08,24.08,"November 13, 17",24.08,24.08,0.0,0.0,0.0
2017-11-10,20.17,0.0,0.0,0.0,24.08,24.08,"November 10, 17",24.08,24.08,0.0,0.0,0.0
2017-11-09,20.17,0.0,0.0,0.0,24.08,24.08,"November 09, 17",24.08,24.08,0.0,0.0,0.0
2017-11-08,20.17,0.0,0.0,0.0,24.08,24.08,"November 08, 17",24.08,24.08,0.0,0.0,0.0
2017-11-07,20.17,0.0,0.0,0.0,24.08,24.08,"November 07, 17",24.08,24.08,0.0,0.0,0.0
2017-11-06,20.17,0.0,0.0,0.0,24.08,24.08,"November 06, 17",24.08,24.08,0.0,0.0,0.0
2017-11-03,20.17,0.0,0.0,0.0,24.08,24.08,"November 03, 17",24.08,24.08,0.0,0.0,0.0
2017-11-02,20.17,0.0,0.0,0.0,24.08,24.08,"November 02, 17",24.08,24.08,0.0,0.0,0.0
2017-11-01,20.17,0.0,0.0,0.0,24.08,24.08,"November 01, 17",24.08,24.08,0.0,0.0,0.0
2017-10-31,20.17,0.0,0.0,0.0,24.08,24.08,"October 31, 17",24.08,24.08,0.0,0.0,0.0
2017-10-30,20.17,0.0,0.0,0.0,24.08,24.08,"October 30, 17",24.08,24.08,0.0,0.0,0.0
2017-10-27,20.17,0.0,0.0,0.0,24.08,24.08,"October 27, 17",24.08,24.08,0.0,0.0,0.0
2017-10-26,20.17,0.0,0.0,0.0,24.08,24.08,"October 26, 17",24.08,24.08,0.0,0.0,0.0
2017-10-25,20.17,0.0,0.0,0.0,24.08,24.08,"October 25, 17",24.08,24.08,0.0,0.0,0.0
2017-10-24,20.17,0.0,0.0,0.0,24.08,24.08,"October 24, 17",24.08,24.08,0.0,0.0,0.0
2017-10-23,20.17,0.0,0.0,0.0,24.08,24.08,"October 23, 17",24.08,24.08,0.0,0.0,0.0
2017-10-20,20.17,0.0,0.0,0.0,24.08,24.08,"October 20, 17",24.08,24.08,0.0,0.0,0.0
2017-10-19,20.17,0.0,0.0,0.0,24.08,24.08,"October 19, 17",24.08,24.08,0.0,0.0,0.0
2017-10-18,20.17,0.0,0.0,0.0,24.08,24.08,"October 18, 17",24.08,24.08,0.0,0.0,0.0
2017-10-17,20.17,0.0,0.0,0.0,24.08,24.08,"October 17, 17",24.08,24.08,0.0,0.0,0.0
2017-10-16,20.17,0.0,0.0,0.0,24.08,24.08,"October 16, 17",24.08,24.08,0.0,0.0,0.0
2017-10-13,20.17,0.0,0.0,0.0,24.08,24.08,"October 13, 17",24.08,24.08,0.0,0.0,0.0
2017-10-12,20.17,0.0,0.0,0.0,24.08,24.08,"October 12, 17",24.08,24.08,0.0,0.0,0.0
2017-10-11,20.17,0.0,0.0,0.0,24.08,24.08,"October 11, 17",24.08,24.08,0.0,0.0,0.0
2017-10-10,20.17,0.0,0.0,0.0,24.08,24.08,"October 10, 17",24.08,24.08,0.0,0.0,0.0
2017-10-09,20.17,0.01,0.00042,0.042,24.08,24.08,"October 09, 17",24.07,24.07,400.0,400.0,24.07667
2017-10-06,20.36,0.0,0.0,0.0,24.3,24.3,"October 06, 17",24.3,24.3,0.0,0.0,0.0
2017-10-05,20.36,0.0,0.0,0.0,24.3,24.3,"October 05, 17",24.3,24.3,0.0,0.0,0.0
2017-10-04,20.36,0.0,0.0,0.0,24.3,24.3,"October 04, 17",24.3,24.3,400.0,400.0,24.3
2017-10-03,20.73,0.0,0.0,0.0,24.75,24.75,"October 03, 17",24.75,24.75,0.0,0.0,0.0
2017-10-02,20.73,0.0,0.0,0.0,24.75,24.75,"October 02, 17",24.75,24.75,0.0,0.0,0.0
2017-09-29,20.73,0.0,0.0,0.0,24.75,24.75,"September 29, 17",24.75,24.75,0.0,0.0,0.0
2017-09-28,20.73,0.0,0.0,0.0,24.75,24.75,"September 28, 17",24.75,24.75,0.0,0.0,0.0
2017-09-27,20.73,0.0,0.0,0.0,24.75,24.75,"September 27, 17",24.75,24.75,0.0,0.0,0.0
2017-09-26,20.73,0.0,0.0,0.0,24.75,24.75,"September 26, 17",24.75,24.75,0.0,0.0,0.0
2017-09-25,20.73,0.0,0.0,0.0,24.75,24.75,"September 25, 17",24.75,24.75,200.0,200.0,24.75
2017-09-22,20.52,0.0,0.0,0.0,24.5,24.5,"September 22, 17",24.5,24.5,0.0,0.0,0.0
2017-09-21,20.52,0.0,0.0,0.0,24.5,24.5,"September 21, 17",24.5,24.5,0.0,0.0,0.0
2017-09-20,20.52,0.0,0.0,0.0,24.5,24.5,"September 20, 17",24.5,24.5,0.0,0.0,0.0
2017-09-19,20.52,0.0,0.0,0.0,24.5,24.5,"September 19, 17",24.5,24.5,0.0,0.0,0.0
2017-09-18,20.52,0.0,0.0,0.0,24.5,24.5,"September 18, 17",24.5,24.5,0.0,0.0,0.0
2017-09-15,20.52,0.0,0.0,0.0,24.5,24.5,"September 15, 17",24.5,24.5,100.0,100.0,24.5
2017-09-14,20.57,0.0,0.0,0.0,24.56,24.56,"September 14, 17",24.56,24.56,200.0,200.0,24.56
2017-09-13,20.05,0.0,0.0,0.0,23.93,23.93,"September 13, 17",23.93,23.93,0.0,0.0,0.0
2017-09-12,20.05,0.0,0.0,0.0,23.93,23.93,"September 12, 17",23.93,23.93,0.0,0.0,0.0
2017-09-11,20.05,0.0,0.0,0.0,23.93,23.93,"September 11, 17",23.93,23.93,100.0,100.0,23.93
2017-09-08,19.91,0.0,0.0,0.0,23.77,23.77,"September 08, 17",23.77,23.77,100.0,100.0,23.77
2017-09-07,20.23,0.0,0.0,0.0,24.15,24.15,"September 07, 17",24.15,24.15,0.0,0.0,0.0
2017-09-06,20.23,0.0,0.0,0.0,24.15,24.15,"September 06, 17",24.15,24.15,100.0,100.0,24.15
2017-09-05,19.48,0.0,0.0,0.0,23.25,23.25,"September 05, 17",23.25,23.25,0.0,0.0,0.0
2017-09-01,19.48,0.0,0.0,0.0,23.25,23.25,"September 01, 17",23.25,23.25,0.0,0.0,0.0
2017-08-31,19.48,0.0,0.0,0.0,23.25,23.25,"August 31, 17",23.25,23.25,0.0,0.0,0.0
2017-08-30,19.48,0.0,0.0,0.0,23.25,23.25,"August 30, 17",23.25,23.25,0.0,0.0,0.0
2017-08-29,19.48,0.0,0.0,0.0,23.25,23.25,"August 29, 17",23.25,23.25,0.0,0.0,0.0
2017-08-28,19.48,0.0,0.0,0.0,23.25,23.25,"August 28, 17",23.25,23.25,0.0,0.0,0.0
2017-08-25,19.48,0.0,0.0,0.0,23.25,23.25,"August 25, 17",23.25,23.25,0.0,0.0,0.0
2017-08-24,19.48,0.0,0.0,0.0,23.25,23.25,"August 24, 17",23.25,23.25,0.0,0.0,0.0
2017-08-23,19.48,0.0,0.0,0.0,23.25,23.25,"August 23, 17",23.25,23.25,0.0,0.0,0.0
2017-08-22,19.48,0.0,0.0,0.0,23.25,23.25,"August 22, 17",23.25,23.25,0.0,0.0,0.0
2017-08-21,19.48,0.0,0.0,0.0,23.25,23.25,"August 21, 17",23.25,23.25,0.0,0.0,0.0
2017-08-18,19.48,0.0,0.0,0.0,23.25,23.25,"August 18, 17",23.25,23.25,0.0,0.0,0.0
2017-08-17,19.48,0.0,0.0,0.0,23.25,23.25,"August 17, 17",23.25,23.25,0.0,0.0,0.0
2017-08-16,19.48,0.0,0.0,0.0,23.25,23.25,"August 16, 17",23.25,23.25,0.0,0.0,0.0
2017-08-15,19.48,0.0,0.0,0.0,23.25,23.25,"August 15, 17",23.25,23.25,0.0,0.0,0.0
2017-08-14,19.48,0.0,0.0,0.0,23.25,23.25,"August 14, 17",23.25,23.25,0.0,0.0,0.0
2017-08-11,19.48,0.0,0.0,0.0,23.25,23.25,"August 11, 17",23.25,23.25,0.0,0.0,0.0
2017-08-10,19.48,0.0,0.0,0.0,23.25,23.25,"August 10, 17",23.25,23.25,0.0,0.0,0.0
2017-08-09,19.48,0.0,0.0,0.0,23.25,23.25,"August 09, 17",23.25,23.25,0.0,0.0,0.0
2017-08-08,19.48,0.0,0.0,0.0,23.25,23.25,"August 08, 17",23.25,23.25,0.0,0.0,0.0
2017-08-07,19.48,0.0,0.0,0.0,23.25,23.25,"August 07, 17",23.25,23.25,0.0,0.0,0.0
2017-08-04,19.48,0.0,0.0,0.0,23.25,23.25,"August 04, 17",23.25,23.25,0.0,0.0,0.0
2017-08-03,19.48,0.0,0.0,0.0,23.25,23.25,"August 03, 17",23.25,23.25,0.0,0.0,0.0
2017-08-02,19.48,0.0,0.0,0.0,23.25,23.25,"August 02, 17",23.25,23.25,0.0,0.0,0.0
2017-08-01,19.48,0.0,0.0,0.0,23.25,23.25,"August 01, 17",23.25,23.25,0.0,0.0,0.0
2017-07-31,19.48,0.0,0.0,0.0,23.25,23.25,"July 31, 17",23.25,23.25,0.0,0.0,0.0
2017-07-28,19.48,0.0,0.0,0.0,23.25,23.25,"July 28, 17",23.25,23.25,0.0,0.0,0.0
2017-07-27,19.48,0.0,0.0,0.0,23.25,23.25,"July 27, 17",23.25,23.25,100.0,100.0,23.25
2017-07-26,18.89,0.0,0.0,0.0,22.55,22.55,"July 26, 17",22.55,22.55,0.0,0.0,0.0
2017-07-25,18.89,0.0,0.0,0.0,22.55,22.55,"July 25, 17",22.55,22.55,0.0,0.0,0.0
2017-07-24,18.89,0.0,0.0,0.0,22.55,22.55,"July 24, 17",22.55,22.55,0.0,0.0,0.0
2017-07-21,18.89,0.0,0.0,0.0,22.55,22.56,"July 21, 17",22.55,22.55,700.0,700.0,22.55333
2017-07-20,19.18,0.0,0.0,0.0,22.9,22.9,"July 20, 17",22.9,22.9,0.0,0.0,0.0
2017-07-19,19.18,0.0,0.0,0.0,22.9,22.9,"July 19, 17",22.9,22.9,0.0,0.0,0.0
2017-07-18,19.18,0.0,0.0,0.0,22.9,22.9,"July 18, 17",22.9,22.9,0.0,0.0,0.0
2017-07-17,19.18,0.0,0.0,0.0,22.9,22.9,"July 17, 17",22.9,22.9,0.0,0.0,0.0
2017-07-14,19.18,0.0,0.0,0.0,22.9,22.9,"July 14, 17",22.9,22.9,0.0,0.0,0.0
2017-07-13,19.18,0.0,0.0,0.0,22.9,22.9,"July 13, 17",22.9,22.9,0.0,0.0,0.0
2017-07-12,19.18,0.0,0.0,0.0,22.9,22.9,"July 12, 17",22.9,22.9,0.0,0.0,0.0
2017-07-11,19.18,0.0,0.0,0.0,22.9,22.9,"July 11, 17",22.9,22.9,0.0,0.0,0.0
2017-07-10,19.18,0.0,0.0,0.0,22.9,22.9,"July 10, 17",22.9,22.9,0.0,0.0,0.0
2017-07-07,19.18,0.0,0.0,0.0,22.9,22.9,"July 07, 17",22.9,22.9,0.0,0.0,0.0
2017-07-06,19.18,0.0,0.0,0.0,22.9,22.9,"July 06, 17",22.9,22.9,0.0,0.0,0.0
2017-07-05,19.18,0.0,0.0,0.0,22.9,22.9,"July 05, 17",22.9,22.9,0.0,0.0,0.0
2017-07-03,19.18,0.0,0.0,0.0,22.9,22.9,"July 03, 17",22.9,22.9,0.0,0.0,0.0
2017-06-30,19.18,0.34,0.015070000000000002,1.5070000000000001,22.9,22.9,"June 30, 17",22.56,22.56,2200.0,2200.0,22.78667
2017-06-29,18.18,0.0,0.0,0.0,21.7,21.7,"June 29, 17",21.7,21.7,0.0,0.0,0.0
2017-06-28,18.18,0.0,0.0,0.0,21.7,21.7,"June 28, 17",21.7,21.7,0.0,0.0,0.0
2017-06-27,18.18,0.0,0.0,0.0,21.7,21.7,"June 27, 17",21.7,21.7,0.0,0.0,0.0
2017-06-26,18.18,0.0,0.0,0.0,21.7,21.7,"June 26, 17",21.7,21.7,0.0,0.0,0.0
2017-06-23,18.18,-1.45,-0.06263,-6.263,21.7,23.15,"June 23, 17",21.55,23.15,1500.0,1500.0,22.13333
2017-06-22,18.59,0.0,0.0,0.0,22.19,22.19,"June 22, 17",22.19,22.19,0.0,0.0,0.0
2017-06-21,18.59,0.0,0.0,0.0,22.19,22.19,"June 21, 17",22.19,22.19,0.0,0.0,0.0
2017-06-20,18.59,0.0,0.0,0.0,22.19,22.19,"June 20, 17",22.19,22.19,0.0,0.0,0.0
2017-06-19,18.59,0.0,0.0,0.0,22.19,22.19,"June 19, 17",22.19,22.19,100.0,100.0,22.19
2017-06-16,18.83,0.0,0.0,0.0,22.48,22.48,"June 16, 17",22.48,22.48,200.0,200.0,22.48
2017-06-15,18.74,0.18,0.008110000000000001,0.811,22.37,22.38,"June 15, 17",22.19,22.19,2200.0,2200.0,22.31333
