,A,B,C,cat,source,id
11929,0.776959235186336,0.4300632397815626,0.2087133538941675,Critical,,
11930,0.8397064043405158,0.09650847289482234,0.2562346827560526,Critical,,
11931,0.7909716449586705,-0.06918659704108675,0.2529504783586619,Critical,,
11932,0.8620103520536027,0.2649177188255619,0.29118157024399877,Critical,,
11933,0.9068077493753356,-0.2342427956139169,0.27261800898166244,Critical,,
11934,0.8399885020545097,0.432525995940714,0.3279654130689732,Critical,,
11935,0.835271195711182,-0.15162025857679715,0.33866511071779437,Critical,,
11936,0.9251988267228326,-0.068564351880386,0.3278180486837845,Critical,,
11937,0.9200481379046127,0.43327186829566716,0.29010415844642523,Critical,,
11938,0.8859580689197015,0.43226542746887786,0.29929105834752745,Critical,,
11939,0.9285248509704629,0.34786559052347416,0.3311938641621788,Critical,,
11940,1.0547311790526102,0.43604930242783746,0.38104560360936346,Critical,,
11941,1.1153080470428305,-0.3133951616521418,0.4142470021489262,Critical,,
11942,-0.7414708230803728,-0.4233400417414376,0.012911804020318654,Heathly,,
11943,-0.6514490876207594,-0.3391156860299962,0.0560576670439073,Heathly,,
11944,-0.7011984130832299,0.16100019650420416,0.06290900518843069,Heathly,,
11945,-0.6844572009930762,-0.17141211439630585,-0.004025583192019656,Heathly,,
11946,-0.5385316548210572,-0.08803175143329804,0.0416267630930402,Heathly,,
11947,-0.6047641156658355,0.16119600677558163,0.06648946935468804,Heathly,,
11948,-0.6810675468247747,0.2436744903280842,0.07810623063162431,Heathly,,
11949,-0.6845053550611184,-0.005633343363749121,0.05791544883765521,Heathly,,
11950,-0.6767111403016204,0.15939850464245117,-0.007720867089368742,Heathly,,
11951,-0.9476937953441671,0.32375000211415383,0.041454901553299006,Heathly,,
11952,-0.7353911156143189,0.3370405127576196,0.25704721554024035,Heathly,,
11953,-0.61312716147764,-0.004175366315257446,0.04244464206216689,Heathly,,
11954,-0.46961005203041895,0.2447288793000666,0.02913932711912718,Heathly,,
11955,-0.7235306039258352,-0.17253574929745238,0.051489012071988846,Heathly,,
11956,-0.6739085623399977,-0.2549200787634306,0.005958078863401849,Heathly,,
11957,-0.6760523259941098,-0.17371032459500824,0.04299390409810417,Heathly,,
11958,-0.6568008815060985,-0.1706871962811024,0.06912877102315546,Heathly,,
11959,-0.7674764814966528,-0.09084486886126233,0.04768367421936731,Heathly,,
11960,-0.7883337981744739,0.4075515095226908,0.009707331340344887,Heathly,,
11961,-0.5966125544869472,0.41164899529742965,-0.025164184798112256,Heathly,,
11962,-0.7203350087140276,0.32469680138668006,-0.04033082552671193,Heathly,,
11963,-0.6942932021657632,0.07732484828072658,0.040725847105418406,Heathly,,
11964,-0.6667805587452347,-0.3409314940890189,0.04726926252938003,Heathly,,
11965,-0.8093687557608882,0.4088819596337382,0.043648214083062395,Heathly,,
11966,-0.766325562310647,0.4095010488531239,0.05258890168522957,Heathly,,
11967,-0.6082947019392955,0.0036364252154638347,0.268269696100807,Heathly,,
11968,-0.6297404405271695,0.07877580844302855,0.03262255636087108,Heathly,,
11969,-0.734173068419257,-0.007545164209185912,0.02178265136618946,Heathly,,
11970,-0.661837040369812,-0.09108413511999348,0.02315185147090614,Heathly,,
11971,-0.6808882735870975,-0.07982190393478626,0.3301344877714473,Heathly,,
11972,-0.6429163089389761,0.1619695121242756,0.03130775171955898,Heathly,,
11973,-0.5782996102231699,-0.002827524945684693,0.10020867725688248,Heathly,,
11974,-0.7359402038206988,0.07671841392165575,0.12020056420293337,Heathly,,
11975,-0.6892533368581785,0.17173041467314773,0.2942782567637928,Heathly,,
11976,-0.5964628322512192,0.4114734631045038,-0.003872383275846632,Heathly,,
11977,-0.7840390025509849,0.4075708977134348,0.04422032210285513,Heathly,,
11978,-0.5544324909166614,-0.004348713712714815,0.050274278418682775,Heathly,,
11979,-0.7022150471456985,0.32364754051855343,0.035120007927944216,Heathly,,
11980,-0.6843881631119486,-0.09113382583156235,0.02524618669030598,Heathly,,
11981,-0.6810510167017512,0.17220131615001968,0.3480958174942706,Heathly,,
11982,-0.6366191423028056,0.41206247404809265,0.0636938998942341,Heathly,,
11983,-0.662686778910736,-0.2553652592230609,0.029479752519322208,Heathly,,
11984,-0.7076885122828936,-0.09097326313319333,0.06045958382858756,Heathly,,
11985,-0.6948418619253884,0.24267434359352777,0.004107085169904684,Heathly,,
11986,-0.6165673748543474,-0.004316673236767271,0.06264761359674059,Heathly,,
11987,-0.6329331498775165,0.32830134295789193,0.06281676034736347,Heathly,,
11988,-0.5413816212456403,0.32729346662030073,0.04825356771969801,Heathly,,
11989,-0.5894727377573021,-0.25512664258478346,0.006907290323381381,Heathly,,
11990,-0.6821745614459178,0.15959085353965097,0.019889277137867627,Heathly,,
11991,-0.6525770424901189,-0.007388380442405487,-0.039740265346271335,Heathly,,
11992,-0.6247528648144753,0.16058891131933392,-0.018018373845695674,Heathly,,
11993,-0.6705367530754491,0.24476688094318352,0.0016629759772636699,Heathly,,
11994,-0.606042926657845,0.24446072372034633,0.06713807431909556,Heathly,,
11995,-0.5705544592757776,-0.17088422641142065,0.06261415458459295,Heathly,,
11996,-0.698805823964934,0.4184981172237105,0.27019567522709403,Heathly,,
11997,-0.4458458908028684,0.24509449115757467,0.001606857900514248,Heathly,,
11998,-0.5086875250721201,-0.2528548963455621,0.053876827240866274,Heathly,,
11999,-0.48461713998439115,-0.2558529623013242,-0.03472074327788202,Heathly,,
12000,-0.6275395548672882,0.0035145355152342884,0.243985933191459,Heathly,,
12001,-0.6167965897768976,-0.0050997577636604655,0.06856534606315048,Heathly,,
12002,-0.5386964672988397,0.24565960548634205,0.03886412223405007,Heathly,,
12003,-0.5123087800225482,0.16322299125982287,-0.03169810801613039,Heathly,,
12004,-0.6853932532310324,-0.24692431963406195,0.26428387432191447,Heathly,,
12005,-0.7505922797779804,0.07339102621030338,0.01430901527283093,Heathly,,
12006,-0.7106292810229231,-0.329616780954714,0.3076571119969812,Heathly,,
12007,-0.6641007797075191,-0.3396307762577313,-0.03994254173543961,Heathly,,
12008,-0.5220379965041495,-0.33764481233218,0.03544910755017062,Heathly,,
12009,-0.5498330705643993,0.16024000901662655,-0.016968445892875068,Heathly,,
12010,-0.39819642626621743,0.4110581133252279,0.004531065177424659,Heathly,,
12011,-0.6742352878211105,0.16062688891879792,0.07142044997267367,Heathly,,
12012,-0.4789352954953868,-0.08661528113017983,-0.007161258514197055,Heathly,,
12013,-0.57524886972565,0.1604616000224794,0.03231972687170549,Heathly,,
12014,-0.48930467554154106,-0.338006319184167,0.046192418770069826,Heathly,,
12015,-0.527134536219557,-0.25333737644007215,0.07116140582029787,Heathly,,
12016,-0.4847068708062038,-0.3370887531444633,0.037987956978988824,Heathly,,
12017,-0.47593173962129043,0.32780617722551936,0.01758678931231912,Heathly,,
12018,-0.557421762602728,0.1631722150686765,0.025710058147045012,Heathly,,
12019,-0.42989591895423057,-0.33456974167623726,0.08580280576198113,Heathly,,
12020,-0.5745991126431386,-0.2551878731548253,-0.005531001910369229,Heathly,,
12021,-0.4513536398236003,0.07980488862599533,-0.00539907802289135,Heathly,,
12022,-0.5186338567736077,-0.003722366088876401,0.028551220951311407,Heathly,,
12023,-0.48976593504413385,-0.3353295777628007,-0.01832548001630124,Heathly,,
12024,-0.6383187450226171,0.2543323839470786,0.25116636596941444,Heathly,,
12025,-0.37758893063819904,0.24527330265006966,-0.01865878640537892,Heathly,,
12026,-0.4462035201670134,0.3294542900125711,0.014981708591792304,Heathly,,
12027,-0.4621342524424035,0.08040783339486803,0.022243000943495496,Heathly,,
12028,-0.49308723080281536,0.08097648068261658,0.04426625238403703,Heathly,,
12029,-0.5137197181314902,0.1622771155923893,0.04273212711886681,Heathly,,
12030,-0.4901306823710082,0.162625184587296,0.0029835235959230835,Heathly,,
12031,-0.4941892017685325,0.24516928981430147,0.0031916371452347363,Heathly,,
12032,-0.4050501215252289,0.32825359135708254,0.011676992588998715,Heathly,,
12033,-0.43611584646205787,0.1626904150673659,-0.0031631118671850197,Heathly,,
12034,-0.5598735067758491,-0.08821652198571141,-0.006910460512340729,Heathly,,
12035,-0.41728591971321916,-0.33589243892056253,-0.030644524499599098,Heathly,,
12036,-0.45645769532051017,-0.25326649915171756,0.00927706052425295,Heathly,,
12037,-0.5006457736556764,-0.3395222291653348,-0.03256214379752853,Heathly,,
12038,-0.39908573609931036,0.24454577457396978,-0.03279422215332414,Heathly,,
12039,-0.5476657781406542,-0.005442787727210052,0.02008155717539928,Heathly,,
12040,-0.575114032171587,-0.004358226745385326,0.0332256028724639,Heathly,,
12041,-0.5343327806555043,0.24466192731501776,-0.005568233413914436,Heathly,,
12042,-0.310774990311058,0.08027353888840066,0.028993689580507034,Heathly,,
12043,-0.5103360523568068,0.24221110730715667,0.006600297653121506,Heathly,,
12044,-0.4094099079667866,0.1631704181485336,0.027499973530821804,Heathly,,
12045,-0.38518486230328336,-0.16977643631638867,0.025126931396627188,Heathly,,
12046,-0.4737952836568921,-0.25707919627460113,-0.019846526800693216,Heathly,,
12047,-0.43442622428783484,0.16190119641371065,-0.023875630731048765,Heathly,,
12048,-0.4620414293155923,-0.15955145330273127,0.20469229565516467,Heathly,,
12049,-0.41815179534590124,0.3307442059409213,-0.02097294380004997,Heathly,,
12050,-0.4202717859886268,0.24623207919080958,-0.03533130637624915,Heathly,,
12051,-0.4555101899815218,0.07894582254919719,-0.023903256141678,Heathly,,
12052,-0.24274660431835846,0.33155289316873265,-0.05566521533887086,Heathly,,
12053,-0.4643483724062249,0.3294476280719708,-0.07655271471474917,Heathly,,
12054,-0.38938614287145806,0.16365429247883032,-0.0055806215054072204,Heathly,,
12055,-0.2977244151089593,-0.0014010556802243784,0.04063153231002707,Heathly,,
12056,-0.31596628044319963,0.247945220816858,-0.015013666223608797,Heathly,,
12057,-0.36137591761107984,-0.005035656456438518,-0.03233631301555948,Heathly,,
12058,-0.22915770322444473,-0.0007009293236691019,-0.03801153627328197,Heathly,,
12059,-0.2229760947259353,-0.0004678846886575548,0.003524291133510677,Heathly,,
12060,-0.20894538950529976,-0.17011276629123728,-0.051010692491587135,Heathly,,
12061,-0.24234174388747579,-0.08312212392143192,0.024025754844517692,Heathly,,
12062,-0.32767852050990515,0.07948800941209659,-0.07396198854238417,Heathly,,
12063,-0.27377325266374164,0.24662008535094546,-0.07432272109280978,Heathly,,
12064,-0.22123817133551918,0.16311794522859877,-0.03476675386085648,Heathly,,
12065,-0.3866640311093235,0.24498140904462593,-0.09947063636193507,Heathly,,
12066,-0.19462064512290916,1.1812725488001543e-06,-0.10177944729966798,Heathly,,
12067,-0.14077437543256405,0.4154006367335352,-0.0753791059321795,Heathly,,
12068,-0.1650396027758955,0.16511842314191189,-0.042282433868172556,Heathly,,
12069,-0.213958606828343,0.3329493486701055,-0.03826595510164594,Heathly,,
12070,-0.1178055852018011,-0.16696770057055987,-0.057907557300002244,Heathly,,
12071,-0.24401583533097365,0.08162820558858197,-0.08637568261138742,Heathly,,
12072,-0.05170619927069212,-0.24962631280531308,-0.04509894265888829,Heathly,,
12073,-0.1922458162984967,-0.33272090110014574,-0.0416515470325661,Heathly,,
12074,-0.24285287542795958,0.16490928048302086,-0.07835654800852597,Heathly,,
12075,-0.17958784754966856,-0.25165674139125105,-0.07847170519096322,Heathly,,
12076,0.06873077288613977,-0.33126542289719013,-0.002014974480864601,Heathly,,
12077,-0.01337553688944007,-0.24860170964293965,-0.04256454651363777,Heathly,,
12078,-0.012531036494030992,0.08427139275923273,-0.13356274716648425,Heathly,,
12079,0.11848739241665297,0.0866474579969296,-0.08680041556729512,Heathly,,
12080,0.01954186484728564,0.33475930653996133,-0.13253361273308883,Heathly,,
12081,-0.025063724390050335,0.08394072814453025,-0.1067185371456097,Heathly,,
12082,-0.03799033390900758,-0.33094569313705446,-0.054749761703175734,Heathly,,
12083,-0.05689477933871808,-0.3328588171924762,-0.12220392330478039,Heathly,,
12084,0.05439069195799441,0.2519743341103057,-0.0876009126195596,Heathly,,
12085,-0.048804302837801274,0.41710169404841474,-0.10437820814724688,Heathly,,
12086,0.07760068947663572,0.1685626515090599,-0.09391874678706237,Heathly,,
12087,-0.06361938666823484,0.08603017044767058,-0.06841918489923317,Heathly,,
12088,0.0017743325640877652,0.16898111412351802,-0.07471398158740152,Heathly,,
12089,0.14624697456969968,-0.16360335497597586,-0.12881633207756174,Heathly,,
12090,0.11736605841715052,-0.24619997099349633,-0.09077723502764173,Heathly,,
12091,0.277559233000656,-0.32945091103742036,-0.05755813353199494,Heathly,,
12092,0.028841853968617777,0.08579648081611571,-0.07581590602932595,Heathly,,
12093,0.23113860267079175,0.0879702927691895,-0.12311032239590884,Heathly,,
12094,0.07143490380120283,0.41510116649495593,-0.17645925109285251,Heathly,,
12095,0.24464519996378178,-0.2453575220829192,-0.11757299824073508,Heathly,,
12096,0.24646135362495494,0.0866060694105821,-0.10203492336307038,Warning,,
12097,0.28191156651434507,-0.07842970999413175,-0.09560057319493254,Warning,,
12098,0.3947271101005428,0.25465001543408294,-0.16259155362322134,Warning,,
12099,0.19359083573033678,0.08731283318827075,-0.11937933141997531,Warning,,
12100,0.40170097231336005,0.33821014701536856,-0.13984288626657854,Warning,,
12101,0.3434008948596824,-0.07872573648157188,-0.19199422635578012,Warning,,
12102,0.34505650473304106,0.4201983100321075,-0.1628371645202188,Warning,,
12103,0.2646373524538939,-0.3290518006769772,-0.15601955533583584,Warning,,
12104,0.4211298980445857,0.3396278709093698,-0.07897605874045188,Warning,,
12105,0.4533984620096448,0.2551841201374074,-0.19239783108418063,Warning,,
12106,0.6086007270726594,0.2587690571133166,-0.16102017543392164,Warning,,
12107,0.4442172520516657,-0.24448715460664638,-0.2117282212038448,Warning,,
12108,0.4562289190105322,0.1706238637532355,-0.24557792999004138,Warning,,
12109,0.4647909370246309,-0.07989797817743344,-0.19358243946346557,Warning,,
12110,0.5579558222610667,0.006881894162181804,-0.19347716176577634,Warning,,
12111,0.5885125580269396,0.42351796075544,-0.1298338865466942,Critical,,
12112,0.7005806805257347,0.25803339012059057,-0.18164520193082642,Critical,,
12113,0.62999343776157,0.25791857988218914,-0.20749680669749637,Critical,,
12114,0.7202904020641537,-0.3233942289936235,-0.19778101001968368,Critical,,
12115,0.8219819784259114,-0.0731151326906714,-0.21002233869173514,Critical,,
12116,0.7758409057951652,0.09183666120897432,-0.2491649653664667,Critical,,
12117,0.9648053429700545,0.26047566858892784,-0.26076231168114294,Critical,,
12118,0.6828232405468815,0.34422946741764976,-0.24816491811574104,Critical,,
12119,0.7204878517407936,-0.07218099618915018,-0.29666607191004657,Critical,,
12120,0.9045889227402231,-0.2396923382037938,-0.2923227229919789,Critical,,
12121,0.9910096906167968,0.34464528225873337,-0.3246854904334096,Critical,,
12122,0.9043695199660629,0.4273506965168183,-0.25354233916621155,Critical,,
12123,1.1382703380785952,-0.2369761825739978,-0.261970932962154,Critical,,
12124,0.989851465033438,0.010456915042006376,-0.2864532274722874,Critical,,
12125,0.9852746750488458,0.4268538086870837,-0.3116795087252436,Critical,,
12126,1.0877521607935123,0.015079374666936563,-0.2453415859699999,Critical,,
12127,-0.004906865359242339,0.1687773823400372,-0.03755798306800291,Heathly,,
12128,-0.03170900860930019,-0.08095592113138973,-0.058392592920153516,Heathly,,
12129,0.009999846001403665,-0.33170187764670467,-0.03938653930319447,Heathly,,
12130,0.031991095623444245,-0.1676507028233259,-0.06573165385682933,Heathly,,
12131,-0.0008561119027126968,-0.1652447721978187,-0.030066589159176177,Heathly,,
12132,0.0014915299278342765,0.2510544200938874,-0.08795833508890558,Heathly,,
12133,-0.003025719272233414,0.2502624218741298,-0.06988785445640393,Heathly,,
12134,0.04460122603548957,-0.41579977292934595,-0.07059500701504294,Heathly,,
12135,-0.07265589366019487,-0.16516090572127104,-0.018117685828066867,Heathly,,
12136,0.058840414347348734,-0.16357915937947662,-0.07141603557505188,Heathly,,
12137,0.15221323156199826,-0.08198844381032482,-0.09675368903412292,Heathly,,
12138,0.026818290911832462,-0.3316206999612308,-0.07325405867987742,Heathly,,
12139,0.15459735232372895,-0.3303559694028761,-0.08339983115547714,Heathly,,
12140,0.019145239077837353,0.24958374345778467,-0.04036117382983908,Heathly,,
12141,0.047214307020597035,-0.16465169288071613,-0.08293234516269271,Heathly,,
12142,0.10583630693145132,-0.3305116555294011,-0.06797158655628699,Heathly,,
12143,-0.13066459838139807,0.16496969973207992,-0.10468777071795929,Heathly,,
12144,0.048487451787772626,-0.08153478882616402,-0.02178832183914419,Heathly,,
12145,-0.04160477934855642,-0.1656458635403152,-0.11455222830530652,Heathly,,
12146,0.15061150118180675,-0.330417378812823,-0.04706436367965679,Heathly,,
12147,0.094610866596565,0.25175951238907146,-0.05518419973418122,Heathly,,
12148,0.0018420338176653877,-0.24930630256259453,-0.09155526383856634,Heathly,,
12149,-0.03750710011532036,0.16809065455769973,-0.09126650501730171,Heathly,,
12150,0.05819615474671978,0.333207340225554,-0.04796184244949478,Heathly,,
12151,0.0022542033329927477,0.0005330482577866722,-0.06952612901427965,Heathly,,
12152,0.058670212070663065,-0.4137537678745726,-0.0328705312856786,Heathly,,
12153,0.1363631101553976,-0.08179347931593094,-0.08804602240082998,Heathly,,
12154,-0.04353022969975821,-0.24986914716505954,-0.1018424153097427,Heathly,,
12155,0.14494918487275035,-0.0817386912042943,-0.05921731986874093,Heathly,,
12156,0.02500985283783616,-0.4146659883086388,-0.05761182187603753,Heathly,,
12157,0.16499028088032713,0.0029844644466596355,-0.022048070755419515,Heathly,,
12158,-0.03735886377324967,0.16805088861997028,-0.08917424606702416,Heathly,,
12159,-0.03741431016531715,-0.3307441876515169,-0.05067742131947843,Heathly,,
12160,0.06566750171681417,0.3340696803787785,-0.10983906888529099,Heathly,,
12161,0.03230043019173387,0.1669361023170398,-0.08272257338414239,Heathly,,
12162,-0.12085820085543547,-0.3354566954981591,-0.07228029339839677,Heathly,,
12163,0.11452065521640514,-0.33173015366778347,-0.07043437981862308,Heathly,,
12164,0.0596585159712091,-0.16391390321467814,-0.09345303906302,Heathly,,
12165,0.20186935223217606,-0.24418631982359856,-0.010735990874271177,Heathly,,
12166,0.05872111401535047,-0.49687098048652323,-0.07279379112783808,Heathly,,
12167,0.011595923765535006,0.16655713992015045,-0.04937773368808521,Heathly,,
12168,0.030530309396237812,0.08584591943894816,-0.045845780338158615,Heathly,,
12169,0.1288742973084911,0.08790456585901572,-0.08978802583278887,Heathly,,
12170,0.027226690743914227,0.08291009331367033,-0.06214584026991904,Heathly,,
12171,-0.042243361573622525,0.0011469318936696172,-0.0747247662543986,Heathly,,
12172,0.19290486166650261,-0.3275279928050328,-0.00798263805221026,Heathly,,
12173,0.08250484408866243,-0.1639363097612295,-0.02210510892683092,Heathly,,
12174,0.00720779505166127,-0.24892311974243078,-0.03925579515058394,Heathly,,
12175,0.01837458950333765,0.25156451242901684,-0.0740671318966743,Heathly,,
12176,-0.08635824114298264,-0.16566881079645512,-0.09284751966834132,Heathly,,
12177,0.08287545303355941,0.3336480192240673,-0.08233531687561124,Heathly,,
12178,0.03997816810426345,-0.16429898624036104,-0.10334405033113467,Heathly,,
12179,0.07019151446885294,-0.07915661292727766,-0.08240358244681412,Heathly,,
12180,0.05094349131635188,-0.08118760381210777,-0.0388119392478553,Heathly,,
12181,0.31923854635360405,-0.0763998514998079,-0.05479892661831131,Heathly,,
12182,0.1759794028663602,0.08643974507483586,-0.010234108114914632,Heathly,,
12183,0.08107478753694385,0.33556712929818167,-0.07294085107733078,Heathly,,
12184,0.16486024988004827,-0.08012993027432096,-0.019748603553524768,Heathly,,
12185,0.1588777827237192,0.08831467617127892,-0.06188291989670299,Heathly,,
12186,0.0539985379522033,-0.49840564413808763,-0.07975205160925389,Heathly,,
12187,0.19278406988557095,-0.16212949879199504,-0.0362912034117351,Heathly,,
12188,0.052540693225595854,0.08376616366635727,-0.08987183065162732,Heathly,,
12189,0.191997847222929,0.2508036647135446,-0.08625317004295484,Heathly,,
12190,0.20937253505143819,-0.3285578914064068,-0.045914835983499276,Heathly,,
12191,0.061421790520198166,-0.4146872479346923,-0.07033655018443599,Heathly,,
12192,0.11867273117831269,0.25110302773938203,-0.11198088379346091,Heathly,,
12193,0.10368510949412488,-0.16500059903934725,-0.06567109392062528,Heathly,,
12194,-0.0016708789072465164,-0.4151355606646301,-0.07213933970524936,Heathly,,
12195,0.1496084194034576,-0.3278740976828009,-0.04630634875910984,Heathly,,
12196,0.10551133522391766,0.0844901814548423,-0.10133025200379604,Heathly,,
12197,-0.012174283725555209,0.25093442252663917,-0.08041316376436133,Heathly,,
12198,0.2986044320256906,-0.495194178042916,-0.11709408729179047,Heathly,,
12199,0.08300899367639977,-0.333077082973636,-0.07899548443024383,Heathly,,
12200,0.18732249088268105,-0.16537063695470358,-0.027043936936033068,Heathly,,
12201,0.1570183758232194,-0.24921823599417184,-0.09570798086681623,Heathly,,
12202,0.21574541732758712,-0.32936088053970064,-0.1054135929804442,Heathly,,
12203,0.07029225963838548,0.08458466534815291,-0.07902815422487042,Heathly,,
12204,0.05592015000945699,0.08430452756663685,-0.0679022705749147,Heathly,,
12205,0.0885436361813141,0.08422171327140456,-0.1346312632623171,Heathly,,
12206,0.1583587010883355,0.08526151811404359,-0.0921357225411177,Heathly,,
12207,0.13781317389129188,-0.33023214233027937,-0.06432702447923967,Heathly,,
12208,0.1171854230263994,-0.3287838607408659,-0.09759908882322871,Heathly,,
12209,0.05134487016058414,0.2513789812214212,-0.07318600343312784,Heathly,,
12210,0.12528451493212212,-0.4131045301475014,-0.049295353987884795,Heathly,,
12211,0.13589222447591254,0.17110746938987484,-0.04157572239933654,Heathly,,
12212,0.2053079327221808,0.33631373684639526,-0.07741294940732003,Heathly,,
12213,0.23108726969681373,-0.24719830188072234,-0.09337560880845519,Heathly,,
12214,0.10337107039532313,0.08662446416399815,-0.04468789517960078,Heathly,,
12215,0.11553955805235697,0.08704981005206887,-0.1086185387296401,Heathly,,
12216,0.22200139209625946,0.08658216421577067,-0.06074902028396334,Heathly,,
12217,0.22817376173721168,0.005825319841931716,-0.05550497741616374,Heathly,,
12218,0.19001132896865053,0.25257457773830566,-0.1077395193494346,Heathly,,
12219,0.23057432107851827,-0.07977004394571374,-0.06051010425171694,Heathly,,
12220,0.25572796940666687,0.08919276481447293,-0.05397275785744866,Heathly,,
12221,0.2375402056098119,0.16818111199389527,-0.06007053739298501,Heathly,,
12222,0.25638664157212177,0.004285776818866191,-0.08891236920850638,Heathly,,
12223,0.2893720919131563,-0.32832796108788637,-0.08430002986022912,Heathly,,
12224,0.10893270289373873,-0.41282217547425043,-0.039578781737010495,Heathly,,
12225,0.36735301451976005,-0.24344676676836596,-0.10876027577278921,Heathly,,
12226,0.25554042403033794,0.002942361527871826,-0.05577134436134961,Heathly,,
12227,0.2649786216226842,0.25371628580620165,-0.11411964999580215,Heathly,,
12228,0.11727041566127264,0.16813334925189655,-0.090093716946509,Heathly,,
12229,0.27354611354225555,0.08722879920150758,-0.08615049640274303,Heathly,,
12230,0.17398247965601474,0.2543738867350706,-0.10474255805351768,Heathly,,
12231,0.15638797581328098,-0.414605264608503,-0.13346581432654492,Heathly,,
12232,0.2568463645982378,0.08858114101122559,-0.10452132529669117,Heathly,,
12233,0.14168674940832365,-0.3308161960163494,-0.046872873495554676,Heathly,,
12234,0.16610650427678406,0.17034034082400243,-0.11915923368945633,Heathly,,
12235,0.30171830753475176,0.17095478366643724,-0.08055995978642563,Heathly,,
12236,0.21121265564054278,-0.3308301161153413,-0.1363936241646948,Heathly,,
12237,0.34872302823757695,-0.32610635920204895,-0.026427759808332455,Heathly,,
12238,0.32719289731257345,0.08805683268568584,-0.1347431421814635,Heathly,,
12239,0.262547447617155,0.3396437650710355,-0.08940748196562615,Heathly,,
12240,0.3161393842481019,-0.41095594237159444,-0.11252996504654351,Heathly,,
12241,0.19833155636126534,0.2517507785978383,-0.14263335287604118,Heathly,,
12242,0.2666009517938574,0.17188143977611992,-0.10088884661865298,Heathly,,
12243,0.3726006477146101,-0.32701130433006276,-0.15072292099301976,Heathly,,
12244,0.3717734147582097,-0.07799164599529756,-0.07769409040286887,Heathly,,
12245,0.3197870992428757,0.005173278953945861,-0.048808394520900626,Heathly,,
12246,0.2826378691984881,-0.07930507540231685,-0.12604314971083044,Heathly,,
12247,0.271226481803411,-0.3301777070536475,-0.09301679328309266,Heathly,,
12248,0.36539484275924,-0.24448581981423118,-0.06863907089352425,Heathly,,
12249,0.1866828130679824,-0.24900486921602621,-0.08789627831320762,Heathly,,
12250,0.37112918705945785,0.17333929356670075,-0.11369306129887259,Heathly,,
12251,0.4053186768791861,-0.07753892346932373,-0.17498555769069568,Heathly,,
12252,0.48733233092018363,0.1739343108893943,-0.1443760781874478,Heathly,,
12253,0.46731848006954185,-0.4103887266491253,-0.1140115634941993,Heathly,,
12254,0.5537659623904407,-0.3250023988152485,-0.14743022059254232,Heathly,,
12255,0.321119520678051,0.2569368922590602,-0.10436603893023336,Heathly,,
12256,0.3536340056663011,-0.16241600099995898,-0.146842891214841,Heathly,,
12257,0.4575487562854514,0.17435778111436148,-0.11995539782028022,Heathly,,
12258,0.39972601882264497,0.2555830218076792,-0.16178292178139708,Heathly,,
12259,0.3492914955772729,-0.07837537436443302,-0.1344166415836682,Heathly,,
12260,0.5373271578222669,-0.40864653827766073,-0.1350813096658611,Heathly,,
12261,0.42221771507129124,0.34035777169257175,-0.13832237210860418,Heathly,,
12262,0.4199511623127238,0.006255754416479919,-0.13107331144062845,Heathly,,
12263,0.41077224923731714,0.338705142803852,-0.11039613717352362,Heathly,,
12264,0.5086304499997383,0.006548173906550435,-0.1533235280243958,Heathly,,
12265,0.5955573988771209,-0.32522384127934895,-0.10118567217272706,Heathly,,
12266,0.37573072911540756,-0.24558280134515517,-0.16181324311947431,Heathly,,
12267,0.44086525174899716,0.08974140407343702,-0.10437454424775255,Heathly,,
12268,0.4476230116207147,0.004174865840418593,-0.2091983662810501,Heathly,,
12269,0.7313026573371366,-0.407069046555578,-0.15452994531896502,Heathly,,
12270,0.3657077892580487,0.08959939927329681,-0.17607755294929925,Heathly,,
12271,0.5014167050279893,-0.24305617613279729,-0.17544977637904652,Heathly,,
12272,0.637144010722115,-0.2393929402635733,-0.09629644989063268,Heathly,,
12273,0.686622794082453,0.2576649935335737,-0.1799226719672663,Heathly,,
12274,0.6626839053277839,0.09001888788584318,-0.15935942175096318,Heathly,,
12275,0.5353762154908716,-0.3266865546835705,-0.13589548874413662,Heathly,,
12276,0.5125977016006338,-0.16010285797129786,-0.14470665276634498,Warning,,
12277,0.7211278404182769,-0.24087269810461648,-0.19309225595195018,Warning,,
12278,0.5505795794425081,0.3403932436017695,-0.16359909993963667,Warning,,
12279,0.6943732978058362,-0.07645587552630521,-0.1587391784263638,Warning,,
12280,0.5997966461817253,0.17473446505318638,-0.17070346009226714,Warning,,
12281,0.5911541497776567,0.007104257079359705,-0.1807747746660919,Warning,,
12282,0.5503957606945998,-0.4937180622932533,-0.17861624142675323,Warning,,
12283,0.6529642583170545,-0.4906391087529695,-0.14392805736410075,Warning,,
12284,0.6454313366148762,-0.24347087624798447,-0.17002342886797223,Warning,,
12285,0.6820660305657212,0.17541313660007404,-0.2150792284191736,Warning,,
12286,0.80757169764871,-0.15589987553662082,-0.18604700991691486,Warning,,
12287,0.7480062985621357,-0.4067485132096564,-0.16746261177973043,Warning,,
12288,0.6619511538095748,0.2569430901301979,-0.20320110531350605,Warning,,
12289,0.8228020294568293,0.010519687516537531,-0.17366027675666906,Warning,,
12290,0.9751700565954647,-0.4034979419662637,-0.19407735361993234,Warning,,
12291,0.7453800666317132,-0.3230969176263296,-0.18820484766066686,Critical,,
12292,0.8386149363756119,-0.23882809417820777,-0.1655495252690796,Critical,,
